;pollutant_id;pollutant_averaging;date;pollutant_value;pollutant_unit;station_id;X;Y;ID_estacion;method_id
9966;NO2;1;10/07/2018 10:00;13;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9967;NO2;1;10/07/2018 11:00;15;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9968;NO2;1;10/07/2018 12:00;12;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9969;NO2;1;10/07/2018 13:00;14;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9970;NO2;1;10/07/2018 14:00;19;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9971;NO2;1;10/07/2018 15:00;21;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9972;NO2;1;10/07/2018 16:00;20;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9973;NO2;1;10/07/2018 17:00;18;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9974;NO2;1;10/07/2018 18:00;22;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9975;NO2;1;10/07/2018 19:00;8;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9976;NO2;1;10/07/2018 20:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9977;NO2;1;10/07/2018 21:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9978;NO2;1;10/07/2018 22:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9979;NO2;1;10/07/2018 23:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9980;NO2;1;11/07/2018 0:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9981;NO2;1;11/07/2018 1:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9982;NO2;1;11/07/2018 2:00;6;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9983;NO2;1;11/07/2018 3:00;8;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9984;NO2;1;11/07/2018 4:00;28;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9985;NO2;1;11/07/2018 5:00;36;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9986;NO2;1;11/07/2018 6:00;39;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9987;NO2;1;11/07/2018 7:00;47;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9988;NO2;1;11/07/2018 8:00;35;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9989;NO2;1;11/07/2018 9:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9990;NO2;1;11/07/2018 10:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9991;NO2;1;11/07/2018 11:00;22;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9992;NO2;1;11/07/2018 12:00;28;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9993;NO2;1;11/07/2018 13:00;28;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9994;NO2;1;11/07/2018 14:00;35;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9995;NO2;1;11/07/2018 15:00;37;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9996;NO2;1;11/07/2018 16:00;49;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9997;NO2;1;11/07/2018 17:00;44;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9998;NO2;1;11/07/2018 18:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
9999;NO2;1;11/07/2018 19:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10000;NO2;1;11/07/2018 20:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10001;NO2;1;11/07/2018 21:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10002;NO2;1;11/07/2018 22:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10003;NO2;1;11/07/2018 23:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10004;NO2;1;12/07/2018 0:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10005;NO2;1;12/07/2018 1:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10006;NO2;1;12/07/2018 2:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10007;NO2;1;12/07/2018 3:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10008;NO2;1;12/07/2018 4:00;8;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10009;NO2;1;12/07/2018 5:00;26;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10010;NO2;1;12/07/2018 6:00;44;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10011;NO2;1;12/07/2018 7:00;52;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10012;NO2;1;12/07/2018 8:00;51;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10013;NO2;1;12/07/2018 9:00;27;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10014;NO2;1;12/07/2018 10:00;20;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10015;NO2;1;12/07/2018 11:00;26;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10016;NO2;1;12/07/2018 12:00;24;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10017;NO2;1;12/07/2018 13:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10018;NO2;1;12/07/2018 14:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10019;NO2;1;12/07/2018 15:00;27;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10020;NO2;1;12/07/2018 16:00;33;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10021;NO2;1;12/07/2018 17:00;38;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10022;NO2;1;12/07/2018 18:00;25;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10023;NO2;1;12/07/2018 19:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10024;NO2;1;12/07/2018 20:00;10;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10025;NO2;1;12/07/2018 21:00;8;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10026;NO2;1;12/07/2018 22:00;11;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10027;NO2;1;12/07/2018 23:00;11;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10028;NO2;1;13/07/2018 0:00;11;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10029;NO2;1;13/07/2018 1:00;10;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10030;NO2;1;13/07/2018 2:00;10;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10031;NO2;1;13/07/2018 3:00;14;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10032;NO2;1;13/07/2018 4:00;19;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10033;NO2;1;13/07/2018 5:00;35;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10034;NO2;1;13/07/2018 6:00;53;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10035;NO2;1;13/07/2018 7:00;55;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10036;NO2;1;13/07/2018 8:00;57;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10037;NO2;1;13/07/2018 9:00;58;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10038;NO2;1;13/07/2018 10:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10039;NO2;1;13/07/2018 11:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10040;NO2;1;13/07/2018 12:00;29;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10041;NO2;1;13/07/2018 13:00;25;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10042;NO2;1;13/07/2018 14:00;23;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10043;NO2;1;13/07/2018 15:00;27;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10044;NO2;1;13/07/2018 16:00;31;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10045;NO2;1;13/07/2018 17:00;34;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10046;NO2;1;13/07/2018 18:00;25;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10047;NO2;1;13/07/2018 19:00;8;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10048;NO2;1;13/07/2018 20:00;5;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10049;NO2;1;13/07/2018 21:00;5;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10050;NO2;1;13/07/2018 22:00;5;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10051;NO2;1;13/07/2018 23:00;6;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10052;NO2;1;14/07/2018 0:00;12;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10053;NO2;1;14/07/2018 1:00;13;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10054;NO2;1;14/07/2018 2:00;15;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10055;NO2;1;14/07/2018 3:00;18;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10056;NO2;1;14/07/2018 4:00;23;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10057;NO2;1;14/07/2018 5:00;24;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10058;NO2;1;14/07/2018 6:00;28;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10059;NO2;1;14/07/2018 7:00;36;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10060;NO2;1;14/07/2018 8:00;37;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10061;NO2;1;14/07/2018 9:00;35;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10062;NO2;1;14/07/2018 10:00;34;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10063;NO2;1;14/07/2018 11:00;32;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10064;NO2;1;14/07/2018 12:00;30;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10065;NO2;1;14/07/2018 13:00;28;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10066;NO2;1;14/07/2018 14:00;27;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10067;NO2;1;14/07/2018 15:00;30;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10068;NO2;1;14/07/2018 16:00;36;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10069;NO2;1;14/07/2018 17:00;39;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10070;NO2;1;14/07/2018 18:00;35;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10071;NO2;1;14/07/2018 19:00;30;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10072;NO2;1;14/07/2018 20:00;29;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10073;NO2;1;14/07/2018 21:00;26;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10074;NO2;1;14/07/2018 22:00;20;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10075;NO2;1;14/07/2018 23:00;14;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10076;NO2;1;15/07/2018 0:00;13;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10077;NO2;1;15/07/2018 1:00;21;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10078;NO2;1;15/07/2018 2:00;29;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10079;NO2;1;15/07/2018 3:00;31;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10080;NO2;1;15/07/2018 4:00;26;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10081;NO2;1;15/07/2018 5:00;36;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10082;NO2;1;15/07/2018 6:00;40;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10083;NO2;1;15/07/2018 7:00;40;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10084;NO2;1;15/07/2018 8:00;27;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10085;NO2;1;15/07/2018 9:00;19;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10086;NO2;1;15/07/2018 10:00;16;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10087;NO2;1;15/07/2018 11:00;12;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10088;NO2;1;15/07/2018 12:00;5;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10089;NO2;1;15/07/2018 13:00;5;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10090;NO2;1;15/07/2018 14:00;5;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10091;NO2;1;15/07/2018 15:00;10;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10092;NO2;1;15/07/2018 16:00;10;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10093;NO2;1;15/07/2018 17:00;18;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10094;NO2;1;15/07/2018 18:00;15;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10095;NO2;1;15/07/2018 19:00;15;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10096;NO2;1;15/07/2018 20:00;13;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10097;NO2;1;15/07/2018 21:00;15;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10098;NO2;1;15/07/2018 22:00;15;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10099;NO2;1;15/07/2018 23:00;19;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10100;NO2;1;16/07/2018 0:00;19;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10101;NO2;1;16/07/2018 1:00;20;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10102;NO2;1;16/07/2018 2:00;20;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10103;NO2;1;16/07/2018 3:00;20;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10104;NO2;1;16/07/2018 4:00;23;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10105;NO2;1;16/07/2018 5:00;25;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10106;NO2;1;16/07/2018 6:00;28;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10107;NO2;1;16/07/2018 7:00;33;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10108;NO2;1;16/07/2018 8:00;32;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10109;NO2;1;16/07/2018 9:00;26;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10110;NO2;1;16/07/2018 10:00;0;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10111;NO2;1;16/07/2018 11:00;6;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10112;NO2;1;16/07/2018 12:00;5;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10113;NO2;1;16/07/2018 13:00;6;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10114;NO2;1;16/07/2018 14:00;6;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10115;NO2;1;16/07/2018 15:00;7;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10116;NO2;1;16/07/2018 16:00;10;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10117;NO2;1;16/07/2018 17:00;12;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10118;NO2;1;16/07/2018 18:00;9;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10119;NO2;1;16/07/2018 19:00;8;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10120;NO2;1;16/07/2018 20:00;5;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10121;NO2;1;16/07/2018 21:00;5;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10122;NO2;1;16/07/2018 22:00;7;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10123;NO2;1;16/07/2018 23:00;13;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10124;NO2;1;17/07/2018 0:00;13;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10125;NO2;1;17/07/2018 1:00;15;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10126;NO2;1;17/07/2018 2:00;16;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10127;NO2;1;17/07/2018 3:00;18;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10128;NO2;1;17/07/2018 4:00;21;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10129;NO2;1;17/07/2018 5:00;23;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10130;NO2;1;17/07/2018 6:00;23;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10131;NO2;1;17/07/2018 7:00;24;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10132;NO2;1;17/07/2018 8:00;24;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10133;NO2;1;17/07/2018 9:00;22;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10134;NO2;1;17/07/2018 10:00;20;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10135;NO2;1;17/07/2018 11:00;21;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10136;NO2;1;17/07/2018 12:00;20;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10137;NO2;1;17/07/2018 13:00;18;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10138;NO2;1;17/07/2018 14:00;20;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10139;NO2;1;17/07/2018 15:00;22;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10140;NO2;1;17/07/2018 16:00;21;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10141;NO2;1;17/07/2018 17:00;23;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10142;NO2;1;17/07/2018 18:00;21;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10143;NO2;1;17/07/2018 19:00;19;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10144;NO2;1;17/07/2018 20:00;19;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10145;NO2;1;17/07/2018 21:00;19;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10146;NO2;1;17/07/2018 22:00;18;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10147;NO2;1;17/07/2018 23:00;19;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10148;NO2;1;18/07/2018 0:00;19;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10149;NO2;1;18/07/2018 1:00;19;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10150;NO2;1;18/07/2018 2:00;19;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10151;NO2;1;18/07/2018 3:00;21;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10152;NO2;1;18/07/2018 4:00;21;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10153;NO2;1;18/07/2018 5:00;21;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10154;NO2;1;18/07/2018 6:00;22;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10155;NO2;1;18/07/2018 7:00;22;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10156;NO2;1;18/07/2018 8:00;23;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10157;NO2;1;18/07/2018 9:00;23;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10158;NO2;1;18/07/2018 10:00;22;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10159;NO2;1;18/07/2018 11:00;21;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10160;NO2;1;18/07/2018 12:00;17;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10161;NO2;1;18/07/2018 13:00;21;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10162;NO2;1;18/07/2018 14:00;19;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10163;NO2;1;18/07/2018 15:00;14;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10164;NO2;1;18/07/2018 16:00;13;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10165;NO2;1;18/07/2018 17:00;12;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10166;NO2;1;18/07/2018 18:00;15;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10167;NO2;1;18/07/2018 19:00;16;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10168;NO2;1;18/07/2018 20:00;16;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10169;NO2;1;18/07/2018 21:00;9;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10170;NO2;1;18/07/2018 22:00;5;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10171;NO2;1;18/07/2018 23:00;13;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10172;NO2;1;19/07/2018 0:00;19;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10173;NO2;1;19/07/2018 1:00;16;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10174;NO2;1;19/07/2018 2:00;12;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10175;NO2;1;19/07/2018 3:00;15;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10176;NO2;1;19/07/2018 4:00;22;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10177;NO2;1;19/07/2018 5:00;28;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10178;NO2;1;19/07/2018 6:00;30;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10179;NO2;1;19/07/2018 7:00;28;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10180;NO2;1;19/07/2018 8:00;41;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10181;NO2;1;19/07/2018 9:00;52;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
10182;NO2;1;19/07/2018 10:00;48;ug/m3;UYMVD_E6;579230;6142255;Curva de Maro0s;UYMVD_NO2
